home_team,away_team,home_win_pct_fangraphs,away_win_pct_fangraphs,home_sportsbook,home_odds,home_win_pct_oddstrader,away_sportsbook,away_odds,away_win_pct_oddstrader,home_team_win,home_diff,away_diff,home_ev,away_ev,home_payout,away_payout
Royals,Diamondbacks,0.47600000000000003,0.524,Bet365,-110,0.5238095238095238,FanDuel,-104,0.5098039215686274,0.0,-0.0478095238095238,0.014196078431372605,-0.09127272727272728,0.027846153846153854,0.9090909090909091,0.9615384615384616
Rockies,RedSox,0.44,0.56,Caesars,+140,0.4166666666666667,Bet365,-155,0.6078431372549019,0.0,0.023333333333333317,-0.04784313725490186,0.05599999999999994,-0.07870967741935475,1.4,0.6451612903225806
Guardians,Tigers,0.41100000000000003,0.589,Bet365,+120,0.45454545454545453,FanDuel,-134,0.5726495726495726,0.0,-0.0435454545454545,0.016350427350427355,-0.09579999999999994,0.02855223880597013,1.2,0.746268656716418
Braves,Reds,0.56,0.44,Caesars,-140,0.5833333333333334,BetRivers,+125,0.4444444444444444,0.0,-0.023333333333333317,-0.0044444444444444176,-0.039999999999999925,-0.010000000000000009,0.7142857142857143,1.25
Royals,Diamondbacks,0.6,0.4,Bet365,-150,0.6,BetRivers,+140,0.4166666666666667,1.0,0.0,-0.016666666666666663,-5.551115123125783e-17,-0.040000000000000036,0.6666666666666666,1.4
Cubs,Brewers,0.509,0.491,BetMGM,+105,0.4878048780487805,DraftKings,-118,0.5412844036697247,1.0,0.02119512195121953,-0.05028440366972475,0.04344999999999999,-0.09289830508474578,1.05,0.847457627118644
Guardians,Padres,0.45299999999999996,0.547,FanDuel,-108,0.5192307692307693,BetMGM,+100,0.5,0.0,-0.06623076923076932,0.04700000000000004,-0.12755555555555564,0.09400000000000008,0.9259259259259259,1.0
Braves,Cardinals,0.591,0.409,Caesars,-140,0.5833333333333334,BetRivers,+130,0.43478260869565216,0.0,0.0076666666666665995,-0.025782608695652187,0.013142857142857123,-0.05930000000000002,0.7142857142857143,1.3
Twins,Brewers,0.594,0.406,Caesars,-160,0.6153846153846154,Bet365,+140,0.4166666666666667,0.0,-0.021384615384615446,-0.010666666666666658,-0.03475000000000006,-0.025599999999999956,0.625,1.4
Marlins,Mets,0.48,0.52,BetMGM,+125,0.4444444444444444,Caesars,-140,0.5833333333333334,1.0,0.03555555555555556,-0.06333333333333335,0.07999999999999996,-0.10857142857142854,1.25,0.7142857142857143
Yankees,Rays,0.539,0.461,DraftKings,-142,0.5867768595041323,BetMGM,+130,0.43478260869565216,0.0,-0.04777685950413224,0.02621739130434786,-0.08142253521126758,0.06030000000000013,0.704225352112676,1.3
Nationals,Reds,0.522,0.478,Bet365,-110,0.5238095238095238,FanDuel,-102,0.504950495049505,1.0,-0.0018095238095238164,-0.026950495049504974,-0.0034545454545454324,-0.05337254901960792,0.9090909090909091,0.9803921568627451
BlueJays,Tigers,0.615,0.385,BetMGM,-160,0.6153846153846154,Bet365,+150,0.4,1.0,-0.00038461538461542766,-0.015000000000000013,-0.0006249999999999867,-0.03749999999999998,0.625,1.5
Pirates,Phillies,0.523,0.47700000000000004,BetRivers,+110,0.47619047619047616,Bet365,-120,0.5454545454545454,0.0,0.046809523809523856,-0.06845454545454538,0.09830000000000005,-0.1254999999999999,1.1,0.8333333333333334
Royals,WhiteSox,0.619,0.381,Bet365,-230,0.696969696969697,BetMGM,+200,0.3333333333333333,1.0,-0.07796969696969702,0.04766666666666669,-0.11186956521739133,0.14300000000000002,0.43478260869565216,2.0
Cubs,Diamondbacks,0.54,0.46,BetMGM,-125,0.5555555555555556,SugarHouse,+114,0.4672897196261682,1.0,-0.015555555555555545,-0.007289719626168201,-0.027999999999999914,-0.015600000000000058,0.8,1.14
Rangers,Orioles,0.534,0.466,BetRivers,-122,0.5495495495495496,Bet365,+115,0.46511627906976744,1.0,-0.015549549549549568,0.0008837209302325899,-0.02829508196721303,0.0019000000000000128,0.819672131147541,1.15
Rockies,Giants,0.47600000000000003,0.524,BetRivers,+188,0.3472222222222222,Caesars,-135,0.574468085106383,0.0,0.12877777777777782,-0.05046808510638301,0.37088,-0.08785185185185185,1.88,0.7407407407407407
Athletics,Angels,0.573,0.42700000000000005,Bet365,-125,0.5555555555555556,Caesars,+115,0.46511627906976744,0.0,0.017444444444444374,-0.03811627906976739,0.03139999999999993,-0.08194999999999991,0.8,1.15
Dodgers,RedSox,0.501,0.499,Caesars,-110,0.5238095238095238,BetMGM,+100,0.5,1.0,-0.022809523809523835,-0.0010000000000000009,-0.043545454545454554,-0.0020000000000000018,0.9090909090909091,1.0
Mariners,Astros,0.56,0.44,BetRivers,-113,0.5305164319248826,BetMGM,+100,0.5,1.0,0.029483568075117428,-0.06,0.055575221238938155,-0.12000000000000005,0.8849557522123894,1.0
Yankees,Rays,0.597,0.40299999999999997,SugarHouse,-150,0.6,BetMGM,+150,0.4,0.0,-0.0030000000000000027,0.002999999999999947,-0.00500000000000006,0.007499999999999951,0.6666666666666666,1.5
Braves,Cardinals,0.599,0.401,Caesars,-140,0.5833333333333334,SugarHouse,+128,0.43859649122807015,1.0,0.015666666666666607,-0.03759649122807013,0.0268571428571428,-0.08571999999999991,0.7142857142857143,1.28
Braves,Cardinals,0.599,0.401,Caesars,-140,0.5833333333333334,SugarHouse,+128,0.43859649122807015,0.0,0.015666666666666607,-0.03759649122807013,0.0268571428571428,-0.08571999999999991,0.7142857142857143,1.28
Braves,Cardinals,0.599,0.401,Caesars,+105,0.4878048780487805,BetRivers,-117,0.5391705069124424,1.0,0.1111951219512195,-0.13817050691244237,0.22794999999999999,-0.25626495726495724,1.05,0.8547008547008547
Braves,Cardinals,0.599,0.401,Caesars,+105,0.4878048780487805,BetRivers,-117,0.5391705069124424,0.0,0.1111951219512195,-0.13817050691244237,0.22794999999999999,-0.25626495726495724,1.05,0.8547008547008547
BlueJays,Tigers,0.5589999999999999,0.441,FanDuel,-120,0.5454545454545454,Caesars,+110,0.47619047619047616,0.0,0.013545454545454527,-0.03519047619047616,0.024833333333333263,-0.07389999999999991,0.8333333333333334,1.1
Marlins,Mets,0.425,0.575,Caesars,+140,0.4166666666666667,Caesars,-165,0.6226415094339622,0.0,0.008333333333333304,-0.04764150943396228,0.020000000000000018,-0.07651515151515159,1.4,0.6060606060606061
Athletics,Angels,0.56,0.44,DraftKings,-142,0.5867768595041323,Caesars,+130,0.43478260869565216,1.0,-0.026776859504132222,0.00521739130434784,-0.045633802816901325,0.01200000000000001,0.704225352112676,1.3
Nationals,Reds,0.508,0.49200000000000005,BetRivers,+120,0.45454545454545453,FanDuel,-118,0.5412844036697247,1.0,0.05345454545454548,-0.0492844036697247,0.11760000000000004,-0.0910508474576271,1.2,0.847457627118644
Guardians,Padres,0.501,0.499,BetMGM,-110,0.5238095238095238,FanDuel,-102,0.504950495049505,0.0,-0.022809523809523835,-0.005950495049504956,-0.043545454545454554,-0.011784313725490214,0.9090909090909091,0.9803921568627451
Pirates,Phillies,0.43700000000000006,0.563,BetMGM,+145,0.40816326530612246,DraftKings,-162,0.6183206106870229,1.0,0.028836734693877597,-0.055320610687022986,0.0706500000000001,-0.08946913580246924,1.45,0.6172839506172839
Royals,WhiteSox,0.634,0.366,FanDuel,-235,0.7014925373134329,BetRivers,+215,0.31746031746031744,1.0,-0.06749253731343285,0.04853968253968255,-0.09621276595744682,0.15289999999999992,0.425531914893617,2.15
Braves,Cardinals,0.489,0.511,Caesars,-140,0.5833333333333334,SugarHouse,+128,0.43859649122807015,1.0,-0.09433333333333338,0.07240350877192986,-0.1617142857142857,0.16508,0.7142857142857143,1.28
Braves,Cardinals,0.489,0.511,Caesars,-140,0.5833333333333334,SugarHouse,+128,0.43859649122807015,0.0,-0.09433333333333338,0.07240350877192986,-0.1617142857142857,0.16508,0.7142857142857143,1.28
Braves,Cardinals,0.489,0.511,Caesars,+105,0.4878048780487805,BetRivers,-117,0.5391705069124424,1.0,0.0011951219512195133,-0.028170506912442383,0.002449999999999952,-0.052247863247863235,1.05,0.8547008547008547
Braves,Cardinals,0.489,0.511,Caesars,+105,0.4878048780487805,BetRivers,-117,0.5391705069124424,0.0,0.0011951219512195133,-0.028170506912442383,0.002449999999999952,-0.052247863247863235,1.05,0.8547008547008547
Twins,Brewers,0.534,0.466,BetMGM,-120,0.5454545454545454,BetRivers,+108,0.4807692307692308,0.0,-0.011454545454545384,-0.014769230769230757,-0.020999999999999908,-0.03071999999999997,0.8333333333333334,1.08
Cubs,Diamondbacks,0.435,0.565,SugarHouse,+120,0.45454545454545453,FanDuel,-134,0.5726495726495726,0.0,-0.019545454545454533,-0.007649572649572667,-0.04299999999999993,-0.013358208955223938,1.2,0.746268656716418
Rangers,Orioles,0.503,0.49700000000000005,BetRivers,-105,0.5121951219512195,Bet365,-105,0.5121951219512195,0.0,-0.00919512195121952,-0.01519512195121947,-0.017952380952380997,-0.029666666666666508,0.9523809523809523,0.9523809523809523
Dodgers,RedSox,0.534,0.466,FanDuel,-130,0.5652173913043478,BetMGM,+120,0.45454545454545453,1.0,-0.031217391304347752,0.011454545454545495,-0.05523076923076914,0.0252,0.7692307692307693,1.2
Mariners,Astros,0.51,0.49,Caesars,-125,0.5555555555555556,Bet365,+115,0.46511627906976744,0.0,-0.04555555555555557,0.024883720930232556,-0.08199999999999996,0.05349999999999999,0.8,1.15
Rockies,Giants,0.39299999999999996,0.607,BetMGM,+150,0.4,FanDuel,-164,0.6212121212121212,1.0,-0.007000000000000062,-0.014212121212121231,-0.01750000000000007,-0.022878048780487825,1.5,0.6097560975609756
Guardians,Padres,0.5920000000000001,0.408,SugarHouse,-159,0.6138996138996139,Caesars,+143,0.411522633744856,1.0,-0.021899613899613812,-0.0035226337448560074,-0.03567295597484266,-0.008560000000000123,0.6289308176100629,1.43
Cubs,Diamondbacks,0.56,0.44,BetMGM,-140,0.5833333333333334,Caesars,+135,0.425531914893617,0.0,-0.023333333333333317,0.014468085106382977,-0.039999999999999925,0.03400000000000003,0.7142857142857143,1.35
Yankees,Rays,0.564,0.436,FanDuel,-166,0.6240601503759399,BetRivers,+148,0.4032258064516129,1.0,-0.060060150375939925,0.03277419354838712,-0.09624096385542175,0.08127999999999991,0.6024096385542169,1.48
Nationals,Reds,0.47700000000000004,0.523,Bet365,+115,0.46511627906976744,BetRivers,-129,0.5633187772925764,1.0,0.0118837209302326,-0.04031877729257638,0.025550000000000073,-0.07157364341085265,1.15,0.7751937984496124
BlueJays,Tigers,0.565,0.435,BetMGM,-125,0.5555555555555556,Caesars,+115,0.46511627906976744,0.0,0.009444444444444366,-0.030116279069767438,0.016999999999999904,-0.06474999999999997,0.8,1.15
Pirates,Phillies,0.43,0.57,Caesars,+150,0.4,BetRivers,-152,0.6031746031746031,1.0,0.02999999999999997,-0.03317460317460319,0.07499999999999996,-0.05500000000000005,1.5,0.6578947368421053
Royals,WhiteSox,0.643,0.35700000000000004,BetRivers,-210,0.6774193548387096,SugarHouse,+205,0.32786885245901637,1.0,-0.034419354838709615,0.02913114754098367,-0.050809523809523804,0.08884999999999998,0.47619047619047616,2.05
Marlins,Mets,0.496,0.504,Caesars,+118,0.45871559633027525,Bet365,-130,0.5652173913043478,1.0,0.03728440366972474,-0.06121739130434778,0.08127999999999991,-0.10830769230769227,1.18,0.7692307692307693
Rangers,Orioles,0.48100000000000004,0.519,BetRivers,+102,0.49504950495049505,FanDuel,-112,0.5283018867924528,0.0,-0.014049504950495006,-0.009301886792452807,-0.02837999999999985,-0.01760714285714282,1.02,0.8928571428571429
Rockies,Giants,0.442,0.5579999999999999,BetMGM,+120,0.45454545454545453,DraftKings,-130,0.5652173913043478,1.0,-0.012545454545454526,-0.007217391304347842,-0.02760000000000007,-0.012769230769230866,1.2,0.7692307692307693
Athletics,Angels,0.5670000000000001,0.433,BetMGM,-115,0.5348837209302325,SugarHouse,+112,0.4716981132075472,1.0,0.03211627906976755,-0.03869811320754718,0.06004347826086964,-0.08203999999999989,0.8695652173913043,1.12
Dodgers,RedSox,0.57,0.43,SugarHouse,-113,0.5305164319248826,Caesars,+115,0.46511627906976744,1.0,0.039483568075117326,-0.03511627906976744,0.0744247787610619,-0.07550000000000012,0.8849557522123894,1.15
Mariners,Astros,0.5329999999999999,0.467,BetRivers,-109,0.5215311004784688,Caesars,+100,0.5,0.0,0.011468899521531073,-0.032999999999999974,0.021990825688073257,-0.06599999999999989,0.9174311926605505,1.0
Orioles,Yankees,0.479,0.521,Caesars,+100,0.5,SugarHouse,-115,0.5348837209302325,1.0,-0.02100000000000002,-0.01388372093023249,-0.04200000000000004,-0.025956521739130434,1.0,0.8695652173913043
Reds,Marlins,0.588,0.41200000000000003,Bet365,-185,0.6491228070175439,FanDuel,+160,0.38461538461538464,0.0,-0.06112280701754391,0.027384615384615396,-0.09416216216216222,0.07120000000000015,0.5405405405405406,1.6
RedSox,Royals,0.542,0.45799999999999996,BetRivers,-112,0.5283018867924528,Bet365,+125,0.4444444444444444,1.0,0.013698113207547213,0.013555555555555543,0.025928571428571523,0.03049999999999997,0.8928571428571429,1.25
Mets,Rockies,0.603,0.397,Caesars,-195,0.6610169491525424,BetRivers,+175,0.36363636363636365,0.0,-0.05801694915254241,0.03336363636363637,-0.08776923076923082,0.09175,0.5128205128205128,1.75
Tigers,Dodgers,0.528,0.47200000000000003,BetRivers,+125,0.4444444444444444,Caesars,-135,0.574468085106383,1.0,0.0835555555555556,-0.102468085106383,0.18800000000000006,-0.1783703703703704,1.25,0.7407407407407407
Phillies,Athletics,0.703,0.297,FanDuel,-240,0.7058823529411765,Caesars,+205,0.32786885245901637,0.0,-0.002882352941176558,-0.030868852459016383,-0.004083333333333383,-0.09415000000000018,0.4166666666666667,2.05
Rays,Guardians,0.605,0.395,BetMGM,-125,0.5555555555555556,Caesars,+110,0.47619047619047616,1.0,0.0494444444444444,-0.08119047619047615,0.08899999999999997,-0.17049999999999993,0.8,1.1
Brewers,Nationals,0.588,0.41200000000000003,Caesars,-145,0.5918367346938775,DraftKings,+130,0.43478260869565216,1.0,-0.003836734693877575,-0.02278260869565213,-0.006482758620689699,-0.05239999999999989,0.6896551724137931,1.3
WhiteSox,Pirates,0.436,0.564,SugarHouse,+150,0.4,DraftKings,-162,0.6183206106870229,0.0,0.035999999999999976,-0.054320610687022985,0.08999999999999997,-0.08785185185185196,1.5,0.6172839506172839
Cardinals,Cubs,0.56,0.44,Caesars,-120,0.5454545454545454,BetMGM,+115,0.46511627906976744,0.0,0.014545454545454639,-0.025116279069767433,0.026666666666666783,-0.05400000000000005,0.8333333333333334,1.15
Astros,Rangers,0.526,0.474,BetMGM,-120,0.5454545454545454,SugarHouse,+110,0.47619047619047616,0.0,-0.01945454545454539,-0.002190476190476187,-0.035666666666666624,-0.0046000000000000485,0.8333333333333334,1.1
Diamondbacks,BlueJays,0.603,0.397,Caesars,-155,0.6078431372549019,BetMGM,+135,0.425531914893617,0.0,-0.00484313725490193,-0.028531914893617005,-0.00796774193548394,-0.06704999999999994,0.6451612903225806,1.35
Angels,Mariners,0.43799999999999994,0.562,Bet365,+145,0.40816326530612246,Caesars,-165,0.6226415094339622,1.0,0.029836734693877487,-0.06064150943396218,0.07309999999999983,-0.09739393939393931,1.45,0.6060606060606061
Padres,Braves,0.413,0.5870000000000001,BetRivers,+148,0.4032258064516129,Caesars,-165,0.6226415094339622,0.0,0.0097741935483871,-0.03564150943396216,0.02424000000000004,-0.057242424242424095,1.48,0.6060606060606061
Giants,Twins,0.59,0.41,BetRivers,-155,0.6078431372549019,Caesars,+140,0.4166666666666667,1.0,-0.017843137254901942,-0.00666666666666671,-0.029354838709677478,-0.016000000000000125,0.6451612903225806,1.4
Tigers,Dodgers,0.615,0.385,Bet365,-150,0.6,SugarHouse,+133,0.4291845493562232,0.0,0.015000000000000013,-0.04418454935622318,0.024999999999999967,-0.10294999999999999,0.6666666666666666,1.33
Phillies,Athletics,0.665,0.335,DraftKings,-238,0.7041420118343196,BetRivers,+220,0.3125,0.0,-0.039142011834319534,0.02250000000000002,-0.055588235294117605,0.07200000000000006,0.42016806722689076,2.2
Rays,Guardians,0.629,0.371,BetMGM,-135,0.574468085106383,Bet365,+120,0.45454545454545453,1.0,0.05453191489361697,-0.08354545454545453,0.09492592592592591,-0.18380000000000002,0.7407407407407407,1.2
Reds,Marlins,0.5539999999999999,0.446,Caesars,-170,0.6296296296296297,BetRivers,+155,0.39215686274509803,1.0,-0.07562962962962971,0.053843137254901974,-0.1201176470588236,0.13729999999999998,0.5882352941176471,1.55
Orioles,Yankees,0.484,0.516,Caesars,+110,0.47619047619047616,BetRivers,-125,0.5555555555555556,0.0,0.007809523809523822,-0.039555555555555566,0.01639999999999997,-0.07119999999999993,1.1,0.8
Mets,Rockies,0.672,0.32799999999999996,Bet365,-280,0.7368421052631579,BetMGM,+240,0.29411764705882354,1.0,-0.06484210526315781,0.03388235294117642,-0.08799999999999994,0.11519999999999986,0.35714285714285715,2.4
RedSox,Royals,0.49700000000000005,0.503,FanDuel,-104,0.5098039215686274,BetMGM,-110,0.5238095238095238,0.0,-0.012803921568627363,-0.020809523809523833,-0.02511538461538443,-0.03972727272727272,0.9615384615384616,0.9090909090909091
Brewers,Nationals,0.682,0.318,Bet365,-270,0.7297297297297297,SugarHouse,+235,0.29850746268656714,0.0,-0.047729729729729664,0.019492537313432867,-0.06540740740740736,0.06530000000000014,0.37037037037037035,2.35
WhiteSox,Pirates,0.636,0.364,FanDuel,-162,0.6183206106870229,Bet365,+145,0.40816326530612246,0.0,0.01767938931297708,-0.04416326530612247,0.028592592592592614,-0.10820000000000007,0.6172839506172839,1.45
Cardinals,Cubs,0.655,0.345,FanDuel,-196,0.6621621621621622,Caesars,+170,0.37037037037037035,0.0,-0.0071621621621621445,-0.025370370370370376,-0.010816326530612208,-0.06850000000000012,0.5102040816326531,1.7
Astros,Rangers,0.603,0.397,Caesars,-145,0.5918367346938775,Bet365,+125,0.4444444444444444,1.0,0.011163265306122439,-0.0474444444444444,0.01886206896551723,-0.10674999999999996,0.6896551724137931,1.25
Diamondbacks,BlueJays,0.513,0.48700000000000004,BetRivers,-120,0.5454545454545454,BetRivers,+117,0.4608294930875576,1.0,-0.0324545454545454,0.026170506912442437,-0.05949999999999994,0.05679000000000012,0.8333333333333334,1.17
Angels,Mariners,0.45,0.55,BetRivers,+225,0.3076923076923077,Caesars,-135,0.574468085106383,1.0,0.1423076923076923,-0.024468085106382986,0.4624999999999999,-0.042592592592592515,2.25,0.7407407407407407
Padres,Braves,0.49700000000000005,0.503,SugarHouse,-114,0.5327102803738317,BetRivers,+110,0.47619047619047616,0.0,-0.03571028037383167,0.02680952380952384,-0.06703508771929811,0.05630000000000002,0.8771929824561403,1.1
Giants,Twins,0.48200000000000004,0.518,Caesars,+130,0.43478260869565216,FanDuel,-144,0.5901639344262295,1.0,0.04721739130434788,-0.07216393442622948,0.10860000000000003,-0.12227777777777776,1.3,0.6944444444444444
Tigers,Guardians,0.534,0.466,Caesars,-120,0.5454545454545454,BetMGM,+110,0.47619047619047616,1.0,-0.011454545454545384,-0.010190476190476139,-0.020999999999999908,-0.021399999999999975,0.8333333333333334,1.1
Reds,Rockies,0.648,0.35200000000000004,FanDuel,-200,0.6666666666666666,Caesars,+175,0.36363636363636365,1.0,-0.01866666666666661,-0.011636363636363611,-0.02799999999999997,-0.031999999999999806,0.5,1.75
Orioles,Cubs,0.511,0.489,FanDuel,-132,0.5689655172413793,Caesars,+122,0.45045045045045046,0.0,-0.05796551724137933,0.03854954954954953,-0.10187878787878785,0.08557999999999999,0.7575757575757576,1.22
Mets,Nationals,0.551,0.449,FanDuel,-142,0.5867768595041323,Caesars,+130,0.43478260869565216,1.0,-0.03577685950413223,0.014217391304347848,-0.060971830985915465,0.03270000000000006,0.704225352112676,1.3
Rays,Yankees,0.503,0.49700000000000005,Bet365,+100,0.5,BetRivers,-112,0.5283018867924528,1.0,0.0030000000000000027,-0.03130188679245277,0.006000000000000005,-0.0592499999999998,1.0,0.8928571428571429
Brewers,Pirates,0.466,0.534,BetMGM,+105,0.4878048780487805,SugarHouse,-114,0.5327102803738317,0.0,-0.02180487804878045,0.0012897196261683064,-0.04469999999999996,0.0024210526315789904,1.05,0.8771929824561403
RedSox,Athletics,0.65,0.35,Bet365,-230,0.696969696969697,Caesars,+205,0.32786885245901637,1.0,-0.046969696969696995,0.02213114754098361,-0.06739130434782609,0.0674999999999999,0.43478260869565216,2.05
Giants,BlueJays,0.52,0.48,BetRivers,-122,0.5495495495495496,BetMGM,+110,0.47619047619047616,0.0,-0.02954954954954958,0.003809523809523818,-0.05377049180327864,0.008000000000000007,0.819672131147541,1.1
Astros,Marlins,0.615,0.385,BetMGM,-175,0.6363636363636364,Bet365,+160,0.38461538461538464,1.0,-0.021363636363636362,0.00038461538461537215,-0.033571428571428585,0.001000000000000112,0.5714285714285714,1.6
Phillies,Dodgers,0.599,0.401,SugarHouse,-150,0.6,FanDuel,+134,0.42735042735042733,1.0,-0.0010000000000000009,-0.026350427350427308,-0.0016666666666667052,-0.06165999999999994,0.6666666666666666,1.34
Angels,Mariners,0.503,0.49700000000000005,Caesars,+143,0.411522633744856,FanDuel,-164,0.6212121212121212,0.0,0.09147736625514402,-0.12421212121212116,0.22229,-0.19995121951219497,1.43,0.6097560975609756
Diamondbacks,Braves,0.485,0.515,BetRivers,+102,0.49504950495049505,Caesars,-115,0.5348837209302325,1.0,-0.010049504950495058,-0.019883720930232496,-0.02030000000000004,-0.037173913043478224,1.02,0.8695652173913043
Orioles,Cubs,0.593,0.40700000000000003,FanDuel,-178,0.6402877697841727,Caesars,+175,0.36363636363636365,0.0,-0.047287769784172706,0.04336363636363638,-0.0738539325842697,0.11925000000000008,0.5617977528089888,1.75
Phillies,Dodgers,0.575,0.425,BetMGM,-155,0.6078431372549019,BetRivers,+145,0.40816326530612246,1.0,-0.032843137254901955,0.01683673469387753,-0.054032258064516225,0.04125000000000001,0.6451612903225806,1.45
Tigers,Guardians,0.524,0.47600000000000003,Caesars,+122,0.45045045045045046,BetRivers,-129,0.5633187772925764,0.0,0.07354954954954956,-0.08731877729257637,0.16327999999999998,-0.1550077519379845,1.22,0.7751937984496124
Reds,Rockies,0.6459999999999999,0.354,FanDuel,-184,0.647887323943662,BetRivers,+170,0.37037037037037035,1.0,-0.0018873239436620892,-0.01637037037037037,-0.002913043478261046,-0.04420000000000002,0.5434782608695652,1.7
Rays,Yankees,0.48100000000000004,0.519,BetMGM,+105,0.4878048780487805,BetRivers,-106,0.5145631067961165,1.0,-0.006804878048780438,0.0044368932038835185,-0.013949999999999796,0.008622641509433981,1.05,0.9433962264150944
Mets,Nationals,0.55,0.45,FanDuel,-134,0.5726495726495726,Bet365,+120,0.45454545454545453,1.0,-0.02264957264957257,-0.004545454545454519,-0.03955223880597003,-0.010000000000000009,0.746268656716418,1.2
RedSox,Athletics,0.606,0.39399999999999996,BetMGM,-200,0.6666666666666666,Caesars,+178,0.3597122302158273,1.0,-0.06066666666666665,0.03428776978417264,-0.09100000000000003,0.09531999999999985,0.5,1.78
Brewers,Pirates,0.561,0.439,SugarHouse,-157,0.6108949416342413,BetRivers,+155,0.39215686274509803,0.0,-0.04989494163424124,0.04684313725490197,-0.0816751592356687,0.11945000000000006,0.6369426751592356,1.55
Astros,Marlins,0.595,0.405,BetRivers,-165,0.6226415094339622,SugarHouse,+215,0.31746031746031744,1.0,-0.027641509433962264,0.08753968253968258,-0.04439393939393943,0.27575000000000005,0.6060606060606061,2.15
Diamondbacks,Braves,0.483,0.517,Caesars,+105,0.4878048780487805,BetRivers,-114,0.5327102803738317,0.0,-0.004804878048780492,-0.01571028037383171,-0.009850000000000025,-0.029491228070175457,1.05,0.8771929824561403
Angels,Rangers,0.47200000000000003,0.528,Caesars,+162,0.3816793893129771,SugarHouse,-165,0.6226415094339622,0.0,0.0903206106870229,-0.09464150943396221,0.23664000000000007,-0.15199999999999997,1.62,0.6060606060606061
Padres,Mariners,0.47,0.53,Bet365,+120,0.45454545454545453,Caesars,-135,0.574468085106383,0.0,0.015454545454545443,-0.044468085106383004,0.03399999999999992,-0.07740740740740737,1.2,0.7407407407407407
Giants,BlueJays,0.5589999999999999,0.441,BetRivers,-130,0.5652173913043478,SugarHouse,+128,0.43859649122807015,1.0,-0.006217391304347841,0.002403508771929852,-0.011000000000000065,0.00548000000000004,0.7692307692307693,1.28
Guardians,Giants,0.501,0.499,BetMGM,-130,0.5652173913043478,BetRivers,+125,0.4444444444444444,1.0,-0.06421739130434778,0.05455555555555558,-0.11361538461538462,0.12275000000000003,0.7692307692307693,1.25
Braves,Phillies,0.624,0.376,Caesars,-160,0.6153846153846154,BetRivers,+138,0.42016806722689076,1.0,0.00861538461538458,-0.04416806722689076,0.014000000000000012,-0.10511999999999999,0.625,1.38
Twins,Astros,0.519,0.48100000000000004,BetRivers,-139,0.5815899581589958,Caesars,+135,0.425531914893617,1.0,-0.06258995815899582,0.055468085106383014,-0.10761870503597121,0.1303500000000002,0.7194244604316546,1.35
Reds,Tigers,0.44,0.56,BetRivers,+125,0.4444444444444444,Caesars,-135,0.574468085106383,0.0,-0.0044444444444444176,-0.014468085106382977,-0.010000000000000009,-0.02518518518518509,1.25,0.7407407407407407
Rangers,Rays,0.542,0.45799999999999996,DraftKings,-130,0.5652173913043478,Caesars,+115,0.46511627906976744,1.0,-0.023217391304347745,-0.007116279069767473,-0.04107692307692301,-0.015300000000000091,0.7692307692307693,1.15
Marlins,WhiteSox,0.607,0.39299999999999996,Caesars,-145,0.5918367346938775,BetRivers,+130,0.43478260869565216,1.0,0.015163265306122442,-0.0417826086956522,0.02562068965517239,-0.09609999999999996,0.6896551724137931,1.3
Athletics,Orioles,0.451,0.5489999999999999,BetRivers,+165,0.37735849056603776,DraftKings,-175,0.6363636363636364,0.0,0.07364150943396225,-0.08736363636363642,0.19515000000000005,-0.1372857142857144,1.65,0.5714285714285714
Nationals,Cardinals,0.519,0.48100000000000004,BetRivers,-105,0.5121951219512195,Caesars,-110,0.5238095238095238,0.0,0.006804878048780494,-0.0428095238095238,0.01328571428571429,-0.08172727272727259,0.9523809523809523,0.9090909090909091
Mariners,BlueJays,0.598,0.402,Caesars,-145,0.5918367346938775,BetMGM,+135,0.425531914893617,0.0,0.006163265306122434,-0.023531914893617,0.010413793103448254,-0.055299999999999905,0.6896551724137931,1.35
Pirates,Mets,0.48700000000000004,0.513,BetRivers,+112,0.4716981132075472,FanDuel,-126,0.5575221238938053,0.0,0.015301886792452868,-0.04452212389380528,0.032440000000000246,-0.07985714285714285,1.12,0.7936507936507936
Yankees,RedSox,0.578,0.42200000000000004,SugarHouse,-127,0.5594713656387665,BetRivers,+117,0.4608294930875576,0.0,0.01852863436123342,-0.038829493087557565,0.03311811023622041,-0.08425999999999995,0.7874015748031497,1.17
Cubs,Angels,0.527,0.473,BetRivers,-143,0.588477366255144,FanDuel,+130,0.43478260869565216,1.0,-0.061477366255143995,0.038217391304347814,-0.10446853146853147,0.08789999999999998,0.6993006993006993,1.3
Rockies,Royals,0.53,0.47,BetRivers,+148,0.4032258064516129,Caesars,-170,0.6296296296296297,0.0,0.12677419354838715,-0.15962962962962968,0.3144,-0.2535294117647059,1.48,0.5882352941176471
Dodgers,Brewers,0.664,0.336,Caesars,-170,0.6296296296296297,BetRivers,+155,0.39215686274509803,0.0,0.034370370370370384,-0.05615686274509801,0.054588235294117715,-0.14319999999999988,0.5882352941176471,1.55
Padres,Diamondbacks,0.61,0.39,Caesars,-170,0.6296296296296297,Bet365,+150,0.4,0.0,-0.019629629629629664,-0.010000000000000009,-0.031176470588235305,-0.025000000000000022,0.5882352941176471,1.5
